,amount,floor_number,rooms_number,size,month,year,Wartość
15522,365000.0,11,4,50.94,11,2017,2.5
15523,315470.98,7,2,44.25,11,2017,2.5
15524,319935.0,3,2,44.35,11,2017,2.5
15525,305000.0,2,1,30.42,11,2017,2.5
15526,366508.8,7,3,60.6,11,2017,2.5
15527,435457.6,4,4,78.3,11,2017,2.5
15528,330000.0,2,3,50.7,11,2017,2.5
15529,592117.0,3,3,66.53,11,2017,2.5
15530,640000.0,3,4,80.28,11,2017,2.5
15531,680000.0,2,2,44.11,11,2017,2.5
15532,500000.0,4,3,60.67,11,2017,2.5
15533,291298.0,7,2,42.18,11,2017,2.5
15534,422743.51,7,4,72.91,11,2017,2.5
15535,432300.0,5,2,54.97,11,2017,2.5
15536,317000.0,2,2,36.16,12,2016,0.7999999999999972
15537,307000.0,3,2,33.77,11,2017,2.5
15538,337747.0,4,2,44.64,11,2017,2.5
15539,525000.0,4,2,51.87,11,2017,2.5
15540,150000.0,0,3,47.0,11,2017,2.5
15541,754165.49,3,5,97.21,11,2017,2.5
15542,210000.0,7,1,25.9,11,2017,2.5
15543,306000.0,1,3,46.0,11,2017,2.5
15544,646019.09,2,3,73.26,11,2017,2.5
15545,869297.8,6,3,87.17,11,2017,2.5
15546,218697.49,6,2,31.24,11,2017,2.5
15547,376689.17,5,3,59.53,11,2017,2.5
15548,363313.64,2,3,59.08,11,2017,2.5
15549,558677.49,2,1,67.04,11,2017,2.5
15550,399419.95,2,2,44.46,11,2017,2.5
15551,428475.0,5,3,49.25,11,2017,2.5
15552,701655.0,6,4,80.65,11,2017,2.5
15553,413035.18,6,2,41.67,11,2017,2.5
15554,305000.0,7,2,39.74,3,2017,2.0
15555,469753.5,5,3,65.33,11,2017,2.5
15556,503431.0,2,3,76.01,11,2017,2.5
15557,170046.25,2,1,20.75,11,2017,2.5
15558,335168.28,12,2,43.54,11,2017,2.5
15559,507409.2,5,4,82.91,11,2017,2.5
15560,449000.0,2,3,55.35,10,2017,2.0999999999999943
15561,250000.0,1,3,39.0,10,2017,2.0999999999999943
15562,445000.0,4,3,69.43,10,2017,2.0999999999999943
15563,499200.0,0,3,62.12,10,2017,2.0999999999999943
15564,422546.0,2,2,51.53,10,2017,2.0999999999999943
15565,261014.27,6,2,40.68,10,2017,2.0999999999999943
15566,296796.6,4,3,44.97,10,2017,2.0999999999999943
15567,464389.26,2,4,73.14,10,2017,2.0999999999999943
15568,290000.0,4,2,32.4,10,2017,2.0999999999999943
15569,320000.0,2,2,47.65,10,2017,2.0999999999999943
15570,350000.0,1,2,50.62,10,2017,2.0999999999999943
15571,380000.0,3,4,46.95,10,2017,2.0999999999999943
15572,242000.0,1,2,34.84,10,2017,2.0999999999999943
15573,402500.0,2,3,59.6,10,2017,2.0999999999999943
15574,379500.0,3,4,70.3,10,2017,2.0999999999999943
15575,508000.0,3,3,66.4,10,2017,2.0999999999999943
15576,376257.07,4,3,58.72,10,2017,2.0999999999999943
15577,360000.0,2,4,49.5,9,2017,2.200000000000003
15578,371000.0,2,3,74.6,10,2017,2.0999999999999943
15579,345000.0,1,3,74.6,10,2017,2.0999999999999943
15580,480000.0,1,4,90.3,10,2017,2.0999999999999943
15581,487500.0,1,4,66.7,10,2017,2.0999999999999943
15582,380000.0,4,3,59.81,10,2017,2.0999999999999943
15583,357000.0,1,3,75.0,10,2017,2.0999999999999943
15584,341140.6,2,2,48.9,10,2017,2.0999999999999943
15585,550000.0,3,4,94.81,10,2017,2.0999999999999943
15586,341030.0,4,2,36.81,10,2017,2.0999999999999943
15587,481096.0,7,3,54.67,10,2017,2.0999999999999943
15588,713174.0,3,4,92.62,10,2017,2.0999999999999943
15589,260000.0,5,2,33.65,10,2017,2.0999999999999943
15590,373823.6,4,2,47.71,10,2017,2.0999999999999943
15591,221656.0,7,2,34.4,10,2017,2.0999999999999943
15592,489700.0,8,4,80.5,10,2017,2.0999999999999943
15593,277214.4,13,2,35.63,10,2017,2.0999999999999943
15594,345171.38,11,2,44.29,10,2017,2.0999999999999943
15595,595000.0,1,4,83.38,10,2017,2.0999999999999943
15596,287000.0,7,2,44.86,10,2017,2.0999999999999943
15597,305000.0,2,3,37.71,10,2017,2.0999999999999943
15598,210000.0,4,1,29.52,10,2017,2.0999999999999943
15599,288413.81,3,2,27.32,10,2017,2.0999999999999943
15600,297000.0,5,2,35.8,10,2017,2.0999999999999943
15601,295000.0,3,1,39.28,10,2017,2.0999999999999943
15602,289240.0,1,2,41.34,10,2017,2.0999999999999943
15603,337000.0,5,3,37.5,10,2017,2.0999999999999943
15604,450000.0,5,3,54.82,10,2017,2.0999999999999943
15605,433022.24,1,4,73.8,10,2017,2.0999999999999943
15606,370450.0,2,3,59.75,10,2017,2.0999999999999943
15607,377000.0,5,3,55.3,10,2017,2.0999999999999943
15608,319486.56,4,2,38.4,10,2017,2.0999999999999943
15609,369691.23,4,2,39.51,10,2017,2.0999999999999943
15610,339290.41,4,2,40.72,10,2017,2.0999999999999943
15611,501048.37,4,3,54.71,10,2017,2.0999999999999943
15612,483980.79,8,3,54.77,10,2017,2.0999999999999943
15613,575186.57,1,4,72.2,10,2017,2.0999999999999943
15614,395207.35,2,2,44.03,10,2017,2.0999999999999943
15615,280000.0,10,3,53.3,10,2017,2.0999999999999943
15616,295000.0,4,2,40.49,10,2017,2.0999999999999943
15617,330000.0,5,2,47.11,10,2017,2.0999999999999943
15618,463500.0,5,3,64.98,10,2017,2.0999999999999943
15619,540000.0,2,3,52.58,10,2017,2.0999999999999943
15620,608000.0,6,3,56.48,10,2017,2.0999999999999943
15621,458286.0,6,3,63.4,10,2017,2.0999999999999943
15622,205000.0,3,1,23.78,10,2017,2.0999999999999943
15623,291973.41,5,1,29.59,10,2017,2.0999999999999943
15624,380584.17,3,2,46.61,10,2017,2.0999999999999943
15625,556248.0,2,3,66.22,10,2017,2.0999999999999943
15626,418022.61,4,2,52.72,10,2017,2.0999999999999943
15627,340000.0,3,2,41.67,10,2017,2.0999999999999943
15628,330000.0,4,4,62.78,10,2017,2.0999999999999943
15629,654329.0,2,4,82.02,10,2017,2.0999999999999943
15630,324376.0,3,3,57.9,10,2017,2.0999999999999943
15631,335320.0,1,3,57.9,10,2017,2.0999999999999943
15632,250000.0,3,3,36.5,10,2017,2.0999999999999943
15633,298000.0,2,2,37.0,10,2017,2.0999999999999943
15634,520000.0,5,3,59.24,10,2017,2.0999999999999943
15635,650000.0,6,3,58.8,10,2017,2.0999999999999943
15636,258000.0,2,2,20.9,10,2017,2.0999999999999943
15637,247176.8,4,2,34.5,10,2017,2.0999999999999943
15638,312000.0,5,1,27.71,10,2017,2.0999999999999943
15639,310000.0,5,2,35.9,10,2017,2.0999999999999943
15640,428000.0,6,3,53.78,10,2017,2.0999999999999943
15641,361178.32,2,2,52.22,10,2017,2.0999999999999943
15642,85000.0,5,2,26.26,10,2017,2.0999999999999943
15643,555000.0,3,3,79.8,10,2017,2.0999999999999943
15644,393000.0,6,2,47.89,10,2017,2.0999999999999943
15645,278778.5,2,2,41.08,10,2017,2.0999999999999943
15646,560095.93,7,3,70.11,10,2017,2.0999999999999943
15647,370000.0,5,4,52.9,10,2017,2.0999999999999943
15648,325000.0,3,3,56.4,10,2017,2.0999999999999943
15649,448586.96,3,3,53.65,10,2017,2.0999999999999943
15650,525000.0,0,2,62.17,10,2017,2.0999999999999943
15651,420000.0,2,4,57.74,10,2017,2.0999999999999943
15652,250000.0,2,3,45.72,10,2017,2.0999999999999943
15653,215000.0,9,2,24.4,10,2017,2.0999999999999943
15654,396700.05,3,4,62.44,10,2017,2.0999999999999943
15655,249000.0,6,2,32.29,10,2017,2.0999999999999943
15656,369500.0,7,3,37.15,10,2017,2.0999999999999943
15657,269952.0,6,2,42.18,10,2017,2.0999999999999943
15658,298000.0,4,2,43.07,10,2017,2.0999999999999943
15659,520000.0,1,3,50.9,10,2017,2.0999999999999943
15660,188000.0,0,1,34.3,10,2017,2.0999999999999943
15661,550000.0,13,3,72.0,10,2017,2.0999999999999943
15662,310000.0,2,2,33.44,10,2017,2.0999999999999943
15663,295000.0,1,2,41.6,10,2017,2.0999999999999943
15664,408669.7,4,3,61.44,10,2017,2.0999999999999943
15665,510000.0,1,3,59.94,10,2017,2.0999999999999943
15666,345000.0,4,2,39.41,10,2017,2.0999999999999943
15667,350000.0,2,3,48.64,10,2017,2.0999999999999943
15668,340000.0,2,2,45.91,10,2017,2.0999999999999943
15669,450000.0,1,4,98.28,10,2017,2.0999999999999943
15670,670000.0,1,5,95.1,10,2017,2.0999999999999943
15671,412000.0,2,3,37.0,10,2017,2.0999999999999943
15672,340000.0,1,3,45.68,10,2017,2.0999999999999943
15673,425000.0,1,3,71.26,10,2017,2.0999999999999943
15674,430000.0,1,3,77.05,10,2017,2.0999999999999943
15675,429000.0,1,3,83.89,10,2017,2.0999999999999943
15676,200000.0,3,1,25.11,10,2017,2.0999999999999943
15677,258000.0,6,3,37.31,10,2017,2.0999999999999943
15678,363000.0,3,3,56.57,10,2017,2.0999999999999943
15679,363000.0,3,2,44.3,10,2017,2.0999999999999943
15680,309812.76,5,2,48.28,10,2017,2.0999999999999943
15681,587637.39,4,4,79.1,10,2017,2.0999999999999943
15682,240000.0,11,2,30.21,10,2017,2.0999999999999943
15683,345000.0,10,2,43.56,10,2017,2.0999999999999943
15684,310286.1,3,2,44.39,10,2017,2.0999999999999943
15685,433360.0,2,3,54.17,10,2017,2.0999999999999943
15686,444422.0,5,3,58.14,10,2017,2.0999999999999943
15687,442898.0,6,3,62.38,10,2017,2.0999999999999943
15688,670000.0,8,2,49.45,10,2017,2.0999999999999943
15689,381000.0,3,2,42.9,10,2017,2.0999999999999943
15690,409640.0,3,2,49.4,10,2017,2.0999999999999943
15691,215313.61,6,1,26.48,10,2017,2.0999999999999943
15692,206496.0,4,1,27.5,10,2017,2.0999999999999943
15693,1215000.0,2,4,82.27,10,2017,2.0999999999999943
15694,275000.0,4,2,43.06,10,2017,2.0999999999999943
15695,472000.0,4,2,48.0,10,2017,2.0999999999999943
15696,298000.0,6,2,36.3,10,2017,2.0999999999999943
15697,407000.0,3,2,40.65,10,2017,2.0999999999999943
15698,595000.0,5,3,70.3,10,2017,2.0999999999999943
15699,300520.0,3,2,38.41,10,2017,2.0999999999999943
15700,316536.28,7,2,37.11,9,2017,2.200000000000003
15701,329000.0,2,2,51.58,9,2017,2.200000000000003
15702,325000.0,0,3,56.1,9,2017,2.200000000000003
15703,437000.0,3,3,47.6,9,2017,2.200000000000003
15704,555000.0,1,2,40.75,9,2017,2.200000000000003
15705,380000.0,7,3,47.2,9,2017,2.200000000000003
15706,219000.0,4,4,36.3,9,2017,2.200000000000003
15707,296063.88,2,3,46.53,9,2017,2.200000000000003
15708,350000.0,1,3,75.0,9,2017,2.200000000000003
15709,550000.0,1,3,69.69,9,2017,2.200000000000003
15710,1129730.72,4,3,79.93,9,2017,2.200000000000003
15711,1109046.28,3,3,80.09,9,2017,2.200000000000003
15712,372000.0,3,2,45.67,9,2017,2.200000000000003
15713,560000.0,2,1,51.56,9,2017,2.200000000000003
15714,299364.0,4,2,39.39,9,2017,2.200000000000003
15715,520448.0,6,3,65.84,9,2017,2.200000000000003
15716,445000.0,3,3,59.12,9,2017,2.200000000000003
15717,484000.0,2,3,64.17,9,2017,2.200000000000003
15718,346000.0,7,1,33.31,9,2017,2.200000000000003
15719,788500.0,6,2,53.0,9,2017,2.200000000000003
15720,966571.21,7,3,66.64,9,2017,2.200000000000003
15721,904625.0,7,4,72.37,9,2017,2.200000000000003
15722,1015500.0,7,3,81.24,9,2017,2.200000000000003
15723,184250.0,7,2,33.5,9,2017,2.200000000000003
15724,341792.82,2,3,54.21,9,2017,2.200000000000003
15725,212033.57,4,1,26.56,9,2017,2.200000000000003
15726,252000.0,5,1,27.46,9,2017,2.200000000000003
15727,224000.0,7,1,27.53,9,2017,2.200000000000003
15728,311000.0,1,2,38.68,9,2017,2.200000000000003
15729,586194.0,8,3,66.29,9,2017,2.200000000000003
15730,235000.0,3,1,32.35,9,2017,2.200000000000003
15731,319900.0,3,2,49.86,9,2017,2.200000000000003
15732,449000.0,5,3,64.09,9,2017,2.200000000000003
15733,430000.0,3,2,51.9,9,2017,2.200000000000003
15734,495000.0,1,3,52.83,9,2017,2.200000000000003
15735,370000.0,2,2,40.4,9,2017,2.200000000000003
15736,635000.0,7,2,45.51,2,2017,2.200000000000003
15737,424000.0,5,2,34.65,3,2017,2.0
15738,333000.0,5,3,44.3,9,2017,2.200000000000003
15739,353000.0,5,2,45.54,9,2017,2.200000000000003
15740,275660.0,0,2,47.7,9,2017,2.200000000000003
15741,620000.0,6,2,53.03,9,2017,2.200000000000003
15742,298608.57,5,2,33.96,9,2017,2.200000000000003
15743,365685.55,4,2,48.22,9,2017,2.200000000000003
15744,403580.32,5,2,50.14,9,2017,2.200000000000003
15745,643135.5,5,4,87.62,9,2017,2.200000000000003
15746,674540.0,4,4,93.09,9,2017,2.200000000000003
15747,670425.01,1,4,93.69,9,2017,2.200000000000003
15748,453726.2,5,3,81.3,9,2017,2.200000000000003
15749,270000.0,1,3,53.05,9,2017,2.200000000000003
15750,445854.17,2,3,69.62,9,2017,2.200000000000003
15751,465000.0,2,2,44.12,9,2017,2.200000000000003
15752,275000.0,3,2,33.14,9,2017,2.200000000000003
15753,340327.8,5,2,43.97,9,2017,2.200000000000003
15754,301707.89,5,2,47.49,9,2017,2.200000000000003
15755,498640.51,3,3,69.71,9,2017,2.200000000000003
15756,616082.99,3,4,86.44,9,2017,2.200000000000003
15757,256000.0,11,2,31.17,9,2017,2.200000000000003
15758,490000.0,10,3,64.75,9,2017,2.200000000000003
15759,595000.0,11,4,78.95,9,2017,2.200000000000003
15760,407250.0,4,3,54.3,9,2017,2.200000000000003
15761,423540.0,6,3,54.3,9,2017,2.200000000000003
15762,333000.0,5,3,46.7,9,2017,2.200000000000003
15763,318750.0,4,1,37.5,9,2017,2.200000000000003
15764,458200.0,3,3,59.02,9,2017,2.200000000000003
15765,628500.0,6,2,41.38,9,2017,2.200000000000003
15766,1244728.59,4,3,84.13,9,2017,2.200000000000003
15767,749998.0,2,3,83.4,9,2017,2.200000000000003
15768,400000.0,3,4,66.56,9,2017,2.200000000000003
15769,253656.54,3,1,27.57,9,2017,2.200000000000003
15770,219100.0,5,1,27.97,9,2017,2.200000000000003
15771,285400.0,8,2,38.29,9,2017,2.200000000000003
15772,435729.0,3,2,43.58,9,2017,2.200000000000003
15773,424400.0,7,3,54.6,9,2017,2.200000000000003
15774,570000.0,5,3,61.08,9,2017,2.200000000000003
15775,280001.0,5,2,40.24,9,2017,2.200000000000003
15776,620000.0,3,4,74.07,9,2017,2.200000000000003
15777,644000.0,2,3,83.57,9,2017,2.200000000000003
15778,650000.0,4,4,76.27,9,2017,2.200000000000003
15779,155000.0,11,2,33.12,9,2017,2.200000000000003
15780,413219.2,1,3,64.33,9,2017,2.200000000000003
15781,335000.0,4,2,41.09,9,2017,2.200000000000003
15782,302000.0,2,2,43.58,9,2017,2.200000000000003
15783,196888.59,2,2,30.68,9,2017,2.200000000000003
15784,273542.5,5,1,37.73,9,2017,2.200000000000003
15785,295366.5,3,2,41.31,9,2017,2.200000000000003
15786,439854.76,2,3,68.54,9,2017,2.200000000000003
15787,491304.0,2,4,74.44,9,2017,2.200000000000003
15788,341833.2,1,2,41.02,9,2017,2.200000000000003
15789,800000.0,6,4,79.3,9,2017,2.200000000000003
15790,350750.0,3,2,48.33,9,2017,2.200000000000003
15791,460000.0,4,3,63.27,9,2017,2.200000000000003
15792,482950.0,1,3,73.31,9,2017,2.200000000000003
15793,665662.0,8,3,64.4,9,2017,2.200000000000003
15794,214241.42,6,1,35.51,9,2017,2.200000000000003
15795,454270.96,3,4,66.3,9,2017,2.200000000000003
15796,300000.0,4,4,53.85,9,2017,2.200000000000003
15797,260000.0,2,2,35.0,9,2017,2.200000000000003
15798,595000.0,10,2,48.69,9,2017,2.200000000000003
15799,485000.0,12,4,45.3,3,2017,2.0
15800,574000.0,6,3,43.52,9,2017,2.200000000000003
15801,960000.0,9,3,62.9,2,2017,2.200000000000003
15802,575000.0,2,3,81.78,9,2017,2.200000000000003
15803,540000.0,12,2,48.19,9,2017,2.200000000000003
15804,219588.6,3,1,32.01,9,2017,2.200000000000003
15805,390379.86,6,2,46.8,9,2017,2.200000000000003
15806,510140.0,1,3,55.45,9,2017,2.200000000000003
15807,380000.0,4,3,49.29,9,2017,2.200000000000003
15808,500000.0,2,4,80.3,9,2017,2.200000000000003
15809,401810.61,3,2,52.93,9,2017,2.200000000000003
15810,340000.0,4,3,35.42,3,2017,2.0
15811,550000.0,2,3,65.85,9,2017,2.200000000000003
15812,383332.0,3,2,43.41,9,2017,2.200000000000003
15813,390000.0,3,2,44.9,9,2017,2.200000000000003
15814,450000.0,4,2,46.92,9,2017,2.200000000000003
15815,433300.0,6,3,54.53,9,2017,2.200000000000003
15816,380503.2,2,3,59.64,9,2017,2.200000000000003
15817,300500.1,3,2,34.95,9,2017,2.200000000000003
15818,449298.25,4,3,59.19,9,2017,2.200000000000003
15819,223000.0,7,2,26.2,9,2017,2.200000000000003
15820,457956.51,4,3,65.68,9,2017,2.200000000000003
15821,447000.0,3,5,54.3,9,2017,2.200000000000003
15822,365000.0,7,3,54.67,9,2017,2.200000000000003
15823,455000.0,4,4,70.1,9,2017,2.200000000000003
15824,380000.0,4,3,58.7,9,2017,2.200000000000003
15825,600000.0,1,3,51.18,9,2017,2.200000000000003
15826,475688.0,1,3,58.04,9,2017,2.200000000000003
15827,666000.0,1,5,92.09,9,2017,2.200000000000003
15828,347891.92,1,3,56.07,9,2017,2.200000000000003
15829,368976.38,5,3,59.52,9,2017,2.200000000000003
15830,464976.29,3,4,73.22,9,2017,2.200000000000003
15831,519822.2,3,2,52.75,9,2017,2.200000000000003
15832,516000.0,1,2,58.46,9,2017,2.200000000000003
15833,295000.0,4,2,45.57,9,2017,2.200000000000003
15834,286500.0,1,2,37.5,9,2017,2.200000000000003
15835,256447.67,1,2,41.1,9,2017,2.200000000000003
15836,1015000.0,2,4,88.25,9,2017,2.200000000000003
15837,520000.0,2,3,52.2,9,2017,2.200000000000003
15838,800000.0,4,3,60.49,9,2017,2.200000000000003
15839,790000.0,1,4,82.08,9,2017,2.200000000000003
15840,314229.75,4,3,44.89,9,2017,2.200000000000003
15841,426331.02,6,4,57.21,9,2017,2.200000000000003
15842,210000.0,5,2,25.5,9,2017,2.200000000000003
15843,257836.0,3,2,35.32,9,2017,2.200000000000003
15844,302297.0,2,2,41.39,9,2017,2.200000000000003
15845,478788.85,4,3,69.3,9,2017,2.200000000000003
15846,260000.0,5,1,25.5,9,2017,2.200000000000003
15847,485000.0,5,3,56.0,9,2017,2.200000000000003
15848,485000.0,6,4,73.8,9,2017,2.200000000000003
15849,314500.0,2,3,52.3,9,2017,2.200000000000003
15850,317000.0,4,3,44.52,9,2017,2.200000000000003
15851,250609.0,1,2,34.36,9,2017,2.200000000000003
15852,243394.92,2,2,38.31,9,2017,2.200000000000003
15853,263344.28,6,2,41.45,9,2017,2.200000000000003
15854,310031.0,4,2,45.11,9,2017,2.200000000000003
15855,378444.0,2,3,57.04,9,2017,2.200000000000003
15856,427652.0,4,3,63.41,9,2017,2.200000000000003
15857,372500.0,4,2,41.62,9,2017,2.200000000000003
15858,232000.0,4,2,43.7,9,2017,2.200000000000003
15859,384283.62,3,2,53.78,9,2017,2.200000000000003
15860,365000.0,1,2,41.4,9,2017,2.200000000000003
15861,252803.87,8,1,32.22,9,2017,2.200000000000003
15862,584732.35,3,3,72.33,9,2017,2.200000000000003
15863,450142.0,3,3,57.02,9,2017,2.200000000000003
15864,600741.04,5,4,65.74,9,2017,2.200000000000003
15865,614184.5,2,1,38.03,12,2016,0.7999999999999972
15866,282000.0,2,2,40.07,9,2017,2.200000000000003
15867,447000.0,8,3,62.62,9,2017,2.200000000000003
15868,623000.0,10,4,78.82,9,2017,2.200000000000003
15869,340000.0,3,2,44.9,9,2017,2.200000000000003
15870,739971.25,5,4,78.52,9,2017,2.200000000000003
15871,260640.0,4,2,38.34,9,2017,2.200000000000003
15872,378321.0,3,3,52.26,9,2017,2.200000000000003
15873,493696.3,3,4,74.28,9,2017,2.200000000000003
15874,289000.0,5,3,43.7,9,2017,2.200000000000003
15875,370000.0,4,3,56.33,9,2017,2.200000000000003
15876,403000.0,4,2,39.5,9,2017,2.200000000000003
15877,540000.0,2,5,71.8,9,2017,2.200000000000003
15878,383000.0,5,3,48.7,9,2017,2.200000000000003
15879,766645.0,2,4,84.44,9,2017,2.200000000000003
15880,590000.0,1,4,71.81,9,2017,2.200000000000003
15881,360000.0,2,4,53.87,9,2017,2.200000000000003
15882,265000.0,1,3,46.5,9,2017,2.200000000000003
15883,545668.4,5,3,69.67,9,2017,2.200000000000003
15884,248000.0,2,1,35.3,9,2017,2.200000000000003
15885,384898.65,2,2,40.35,9,2017,2.200000000000003
15886,248000.0,1,2,37.07,9,2017,2.200000000000003
15887,290000.0,5,2,36.0,9,2017,2.200000000000003
15888,439410.0,1,2,50.84,9,2017,2.200000000000003
15889,251050.09,6,1,30.49,9,2017,2.200000000000003
15890,361762.45,2,2,44.36,9,2017,2.200000000000003
15891,386438.38,5,2,46.61,9,2017,2.200000000000003
15892,421326.57,1,3,56.57,9,2017,2.200000000000003
15893,436187.89,6,1,46.43,9,2017,2.200000000000003
15894,417687.0,3,2,48.01,9,2017,2.200000000000003
15895,858000.0,3,4,91.44,9,2017,2.200000000000003
15896,600000.0,9,3,67.02,9,2017,2.200000000000003
15897,437500.0,9,2,56.22,9,2017,2.200000000000003
15898,305000.0,3,3,35.92,9,2017,2.200000000000003
15899,665040.17,2,4,78.6,9,2017,2.200000000000003
15900,588130.0,10,3,68.9,9,2017,2.200000000000003
15901,195665.4,2,2,29.49,9,2017,2.200000000000003
15902,303159.25,2,3,45.77,9,2017,2.200000000000003
15903,427343.0,5,4,67.31,9,2017,2.200000000000003
15904,569237.05,4,3,69.12,9,2017,2.200000000000003
15905,931042.59,10,5,100.35,9,2017,2.200000000000003
15906,430600.8,2,3,53.96,9,2017,2.200000000000003
15907,410000.0,3,3,47.89,9,2017,2.200000000000003
15908,252300.48,7,1,30.49,9,2017,2.200000000000003
15909,261199.5,2,2,34.5,9,2017,2.200000000000003
15910,271949.54,2,2,34.84,9,2017,2.200000000000003
15911,319216.15,5,2,38.28,9,2017,2.200000000000003
15912,325470.31,3,2,40.6,9,2017,2.200000000000003
15913,315710.76,7,2,44.51,9,2017,2.200000000000003
15914,487125.23,4,3,64.05,9,2017,2.200000000000003
15915,460328.0,7,3,49.96,9,2017,2.200000000000003
15916,367495.25,5,2,50.17,9,2017,2.200000000000003
15917,394194.5,5,2,54.94,9,2017,2.200000000000003
15918,633754.8,8,3,84.33,9,2017,2.200000000000003
15919,522248.0,4,3,53.84,9,2017,2.200000000000003
15920,547865.0,2,3,57.67,9,2017,2.200000000000003
15921,569952.0,5,3,59.37,9,2017,2.200000000000003
15922,418000.0,3,2,51.25,9,2017,2.200000000000003
15923,561498.1,2,3,61.96,9,2017,2.200000000000003
15924,658000.0,9,2,63.57,9,2017,2.200000000000003
15925,560000.0,0,2,58.43,9,2017,2.200000000000003
15926,180000.0,4,3,49.42,9,2017,2.200000000000003
15927,474000.0,1,2,47.83,9,2017,2.200000000000003
15928,497111.69,10,4,69.53,9,2017,2.200000000000003
15929,438000.0,3,2,52.17,9,2017,2.200000000000003
15930,372819.87,2,2,45.8,9,2017,2.200000000000003
15931,433332.9,2,3,56.98,9,2017,2.200000000000003
15932,647412.96,6,2,71.07,9,2017,2.200000000000003
15933,420000.0,2,3,58.16,9,2017,2.200000000000003
15934,435000.0,5,3,59.23,9,2017,2.200000000000003
15935,418000.0,3,3,59.59,9,2017,2.200000000000003
15936,427960.0,7,3,53.2,9,2017,2.200000000000003
15937,412680.0,5,3,54.3,9,2017,2.200000000000003
15938,424020.0,5,3,57.3,9,2017,2.200000000000003
15939,674229.0,5,4,97.24,9,2017,2.200000000000003
15940,565000.0,4,3,74.0,9,2017,2.200000000000003
15941,578405.0,6,3,67.43,9,2017,2.200000000000003
15942,556227.0,6,3,68.67,9,2017,2.200000000000003
15943,325000.0,1,3,63.5,9,2017,2.200000000000003
15944,216300.0,2,1,27.48,9,2017,2.200000000000003
15945,242200.0,6,1,27.57,9,2017,2.200000000000003
15946,600000.0,3,3,73.3,9,2017,2.200000000000003
15947,270000.0,3,2,36.9,9,2017,2.200000000000003
